loss,mape,val_loss,val_mape
0.040421996265649796,280294.375,0.0726226419210434,571.2278442382812
0.023768771439790726,201758.46875,0.06903672218322754,469.5747375488281
0.018321717157959938,196149.09375,0.07073000818490982,418.9842224121094
0.01502826064825058,146402.15625,0.07335393130779266,386.2200622558594
0.013100664131343365,109243.375,0.07271510362625122,373.24005126953125
0.011476954445242882,83774.625,0.0729198083281517,375.2319030761719
0.01043898519128561,121459.3359375,0.06999257951974869,383.5921630859375
0.009143884293735027,105223.71875,0.06943605840206146,379.7347412109375
0.008057978935539722,119417.84375,0.060966040939092636,347.623291015625
0.007648577447980642,129417.9140625,0.051992543041706085,384.7311096191406
0.007064249832183123,98237.15625,0.04739687591791153,347.171630859375
0.006522243842482567,97424.71875,0.04527539759874344,330.5150146484375
0.0063323271460831165,95833.2421875,0.03609420359134674,338.6917419433594
0.00592037383466959,102357.171875,0.030579423531889915,290.07012939453125
0.005463068839162588,109028.96875,0.02787756733596325,297.2359313964844
0.005628529936075211,83514.0625,0.016956787556409836,261.6312561035156
0.005126441828906536,113002.6640625,0.02046533115208149,256.2541198730469
0.005059975199401379,92345.59375,0.0235858503729105,343.6245422363281
0.005013537127524614,104222.9375,0.009676417335867882,175.46998596191406
0.00496588135138154,96148.203125,0.007126478012651205,157.54632568359375
0.0046573784202337265,97434.71875,0.005591284018009901,87.05335998535156
0.004603474400937557,81777.359375,0.005588333588093519,83.15597534179688
0.004758048336952925,97220.859375,0.006915693171322346,56.22506332397461
0.004486901685595512,88036.640625,0.0052752201445400715,92.5170669555664
0.004444297403097153,85061.78125,0.003775749821215868,43.746734619140625
0.0043866937048733234,92021.0625,0.005399762652814388,24.78250503540039
0.004298626445233822,79277.1875,0.006926878821104765,114.65583801269531
0.0042604743503034115,87786.8515625,0.006628682836890221,130.78567504882812
0.004098265431821346,95961.03125,0.004385418724268675,27.509437561035156
0.004129986744374037,85276.7734375,0.004733960144221783,40.22945022583008
0.004095013719052076,73924.71875,0.005207691807299852,93.00711822509766
0.004298115614801645,94725.59375,0.003738498082384467,42.70884323120117
0.003982259426265955,78643.78125,0.0037576917093247175,41.018253326416016
0.004122174344956875,84402.5234375,0.00406223488971591,23.326637268066406
0.0038628720212727785,73531.3125,0.003990998025983572,39.51383972167969
0.003934729378670454,74570.5390625,0.006010701879858971,48.233062744140625
0.003858993062749505,83377.0703125,0.004874205216765404,25.91731071472168
0.0039829229936003685,84661.7734375,0.004161849617958069,32.27500534057617
0.0038502442184835672,77484.015625,0.004278091713786125,23.527320861816406
0.00396480830386281,72557.546875,0.0037158287595957518,26.702430725097656
0.003954199142754078,71982.84375,0.01918388530611992,321.3354187011719
0.0038832088466733694,75333.6484375,0.003952355589717627,22.45661163330078
0.0039960662834346294,73989.375,0.004540580324828625,28.910877227783203
0.0038722562603652477,79237.1875,0.0040103052742779255,22.61798095703125
0.003677756292745471,65287.41796875,0.005568521562963724,56.76579284667969
0.003724233713001013,72906.328125,0.006856660824269056,147.4753875732422
0.0039194184355437756,74412.0390625,0.004938750062137842,39.059391021728516
0.003899476956576109,76050.1171875,0.004886007867753506,25.367158889770508
0.004028179682791233,75473.734375,0.0053806244395673275,40.58388137817383
0.0037259359378367662,72388.6171875,0.0043014767579734325,48.091331481933594
0.0037706373259425163,73769.0703125,0.010017176158726215,197.14352416992188
0.0037055183202028275,73650.234375,0.004901433363556862,23.948482513427734
0.0036801903042942286,71012.8359375,0.004244621843099594,53.62635040283203
0.0038158600218594074,77650.7578125,0.008065145462751389,137.417236328125
0.0037781239952892065,86189.9921875,0.004891155753284693,101.4444580078125
0.0037382955197244883,75520.671875,0.004221385344862938,25.21982765197754
0.003750140778720379,75160.8671875,0.003544033970683813,30.25050926208496
0.003725668415427208,88267.9453125,0.003638318507000804,23.754079818725586
0.003636539215222001,79724.6328125,0.0068948836997151375,27.390504837036133
0.0036736393813043833,74718.9296875,0.0057517122477293015,40.4466438293457
0.0036581552121788263,77288.640625,0.004307013936340809,23.522212982177734
0.0037100438494235277,77112.0390625,0.004227037541568279,30.19499969482422
0.003711749566718936,66971.34375,0.0035348585806787014,29.39073944091797
0.003682641079649329,83113.203125,0.01317497156560421,243.84471130371094
0.003629896091297269,73642.234375,0.00560621777549386,32.05647659301758
0.003546287538483739,65653.71875,0.004721711855381727,89.14415740966797
0.003667327342554927,65395.3125,0.0039731841534376144,22.647024154663086
0.0037659076042473316,69102.1640625,0.004010047297924757,50.72127151489258
0.0036527651827782393,67537.5546875,0.0135947335511446,275.7544250488281
0.003711035940796137,62584.46875,0.004418283235281706,23.364543914794922
0.003672755090519786,72469.9453125,0.0038376408629119396,23.837299346923828
0.003655374050140381,66916.5546875,0.0038365137297660112,22.78907012939453
0.0037384021561592817,59694.625,0.0036493479274213314,34.8890380859375
0.0035972907207906246,75502.046875,0.0037431323435157537,23.891420364379883
0.003628220409154892,65025.6015625,0.004336278885602951,23.027507781982422
0.0036475479137152433,79891.40625,0.004896374419331551,24.836666107177734
0.0036000043619424105,71832.546875,0.004168636631220579,51.705787658691406
0.0036143299657851458,68420.9375,0.011250520125031471,223.56878662109375
0.0036592097021639347,80405.1875,0.003885095939040184,51.83015441894531
0.0036108200438320637,74412.171875,0.00394270196557045,21.510108947753906
0.003599799470975995,74454.6015625,0.0038304554764181376,39.98591613769531
0.003646610537543893,66704.9375,0.0037862646859139204,28.280353546142578
0.003592793131247163,64123.78125,0.00411610770970583,51.60039520263672
0.003613156033679843,67132.59375,0.0041930521838366985,26.333621978759766
0.003619467606768012,67210.5390625,0.004559519235044718,24.279296875
0.0036767481360584497,71170.6796875,0.003845765022560954,28.23307991027832
0.003516883822157979,79267.328125,0.004814522340893745,58.37225341796875
0.0036093778908252716,65835.328125,0.0038024617824703455,43.364715576171875
0.0035449329297989607,69977.140625,0.00609763665124774,58.01213836669922
0.003567157546058297,66476.3671875,0.005417565815150738,55.38827133178711
0.0036192741245031357,70264.0390625,0.010106218978762627,195.85556030273438
0.0035953051410615444,74976.1875,0.0035215644165873528,21.955028533935547
0.0035471105948090553,70354.5546875,0.0036945289466530085,27.03689193725586
0.003494155826047063,83821.5859375,0.003799587255343795,21.84758186340332
0.0037006638012826443,61047.68359375,0.00654501561075449,151.2081298828125
0.0035685475450009108,62772.05078125,0.004350864794105291,23.374832153320312
0.00345995114184916,71437.2734375,0.004116209223866463,26.40215492248535
0.0035759673919528723,69440.671875,0.004305117763578892,25.81605339050293
0.003505036933347583,77855.6484375,0.009148581884801388,194.00013732910156
0.0034915306605398655,76722.296875,0.007777837570756674,165.33058166503906
0.0035718868020921946,74245.25,0.00500566465780139,26.437192916870117
0.003724123816937208,73305.703125,0.0075868116691708565,162.8779296875
0.0035170945338904858,70918.3046875,0.006246023811399937,98.99968719482422
0.0034329292830079794,72019.015625,0.003693509381264448,22.3153133392334
0.0035887639969587326,61930.015625,0.0035417387261986732,22.805086135864258
0.0034767542965710163,66200.0078125,0.003824335988610983,24.034595489501953
0.0034474737476557493,73586.8671875,0.0036704002413898706,21.796506881713867
0.0035510144662111998,76530.3046875,0.004208643455058336,81.62168884277344
0.0036010979674756527,80541.0234375,0.0038736420683562756,37.95714569091797
0.0034584980458021164,66474.5,0.003585265250876546,37.68721389770508
0.0035680062137544155,78954.984375,0.0040153320878744125,21.73055076599121
0.0034648741129785776,59850.55078125,0.004803375340998173,23.602373123168945
0.003561438526958227,68323.7421875,0.0038349733222275972,21.365530014038086
0.0035531010944396257,64841.19921875,0.004323211498558521,30.587800979614258
0.0035503951366990805,61526.421875,0.0047310469672083855,26.70697021484375
0.003622888820245862,65801.125,0.0041029611602425575,26.905677795410156
0.003544379025697708,69081.640625,0.0042896089144051075,25.794509887695312
0.0035091163590550423,61033.83984375,0.003685534233227372,31.16197395324707
0.0034636263735592365,66899.0390625,0.00712163420394063,136.39830017089844
0.003494939301162958,68944.6640625,0.0037175838369876146,29.500999450683594
0.0035139620304107666,69661.6171875,0.00416382635012269,75.29595184326172
0.003642481751739979,68228.953125,0.0035870163701474667,22.370969772338867
0.003478539641946554,63963.8046875,0.004396931268274784,28.02827262878418
0.0035833397414535284,79832.59375,0.0037157328333705664,34.8713493347168
0.003474585944786668,61643.8125,0.0049306293949484825,30.720703125
0.003587589366361499,63915.89453125,0.005565526895225048,28.162174224853516
0.00366058386862278,65537.8046875,0.004471565131098032,28.34332275390625
0.003531015943735838,63376.70703125,0.0038796153385192156,23.606447219848633
0.0035434660967439413,64215.90625,0.004464870318770409,22.658313751220703
0.0034770674537867308,69730.25,0.0035239295102655888,24.345169067382812
0.003395543899387121,58266.11328125,0.003530651330947876,23.890520095825195
0.0034749109763652086,63212.7890625,0.0036956025287508965,25.792388916015625
0.003539855359122157,64730.265625,0.0037484264466911554,22.01544189453125
0.0033981602173298597,58615.51953125,0.0040729152970016,56.89827346801758
0.0035144772846251726,67237.7109375,0.003539256053045392,21.61126708984375
0.0035222042351961136,62226.4296875,0.0036566690541803837,21.58939552307129
0.0033839175011962652,65062.1796875,0.0036507865879684687,22.160123825073242
0.0034288878086954355,66481.3125,0.0037069516256451607,21.764432907104492
0.0034907711669802666,71230.03125,0.005665744189172983,105.49798583984375
0.003468078328296542,61543.625,0.005594339687377214,106.31095123291016
0.0035019097849726677,65224.39453125,0.0045486632734537125,77.1255111694336
0.0035939470399171114,69159.5625,0.003938855603337288,57.9327278137207
0.003403943032026291,62490.3671875,0.004756501875817776,24.147483825683594
0.0034347809851169586,69351.296875,0.00381476036272943,47.93519592285156
0.0034747507888823748,63917.1796875,0.0038684895262122154,22.293811798095703
0.003560904646292329,57433.69921875,0.004471166525036097,24.33356475830078
0.0034768511541187763,54991.34375,0.003981384914368391,22.054473876953125
0.0035856107715517282,64482.54296875,0.004504293203353882,23.784282684326172
0.0034951723646372557,61010.91796875,0.00387342507019639,22.320817947387695
0.0034461140166968107,66448.3046875,0.0040764943696558475,23.221158981323242
0.00338768376968801,68234.96875,0.0038742523174732924,22.885028839111328
0.0034288852475583553,62219.3671875,0.003742942353710532,20.83905792236328
0.0033868527971208096,63720.484375,0.003945647738873959,22.05902671813965
0.003511343616992235,69099.421875,0.0034918589517474174,20.9617977142334
0.0034599588252604008,71939.546875,0.0054857502691447735,26.473371505737305
0.0034184979740530252,61330.15234375,0.0037678799126297235,21.746694564819336
0.0033690829295665026,63441.5078125,0.003594215726479888,21.40926170349121
0.0034449975937604904,70038.5234375,0.0039063128642737865,22.92335319519043
0.0033580383751541376,59401.33203125,0.0036821174435317516,50.01531982421875
0.003476988524198532,55241.15234375,0.00393551355227828,21.2841854095459
0.0034420988522469997,57455.94140625,0.004154830239713192,56.0296630859375
0.003405405906960368,59806.67578125,0.003952136728912592,24.260889053344727
0.0034357632976025343,55604.1953125,0.004002620931714773,24.299898147583008
0.003397987922653556,57934.1171875,0.003700052620843053,38.37656784057617
0.0034837923012673855,72987.8359375,0.003609097097069025,21.3658504486084
0.0034668350126594305,61629.21875,0.004752776585519314,25.0253963470459
0.0033555387053638697,57799.2265625,0.003774997778236866,21.145523071289062
0.0033561517484486103,74162.703125,0.0037530933041125536,60.05946731567383
0.003518647514283657,64811.15234375,0.0037351080682128668,23.322168350219727
0.003298727562651038,67876.1484375,0.006917688529938459,124.01318359375
0.0034374084789305925,66988.875,0.003689888631924987,21.064464569091797
0.0034244514536112547,64188.6796875,0.0038896126206964254,69.13318634033203
0.00331627344712615,64308.33984375,0.003605478210374713,21.747962951660156
0.0033544793259352446,68023.5703125,0.0034782446455210447,22.987899780273438
0.0033855747897177935,66700.75,0.0036188000813126564,22.436037063598633
0.0034402278251945972,70731.8671875,0.005144959315657616,96.41162872314453
0.003488659393042326,64649.31640625,0.004838806111365557,100.13457489013672
0.0034994473680853844,64992.7421875,0.003769961418583989,22.107254028320312
0.0033958342391997576,74963.984375,0.0059288619086146355,26.76276397705078
0.00334150530397892,54640.1875,0.0045638419687747955,22.952882766723633
0.0035229427739977837,62663.10546875,0.0037830115761607885,41.30236053466797
0.0034131924621760845,60388.37890625,0.004246004391461611,24.369789123535156
0.0033902167342603207,62227.8359375,0.004116998519748449,22.805166244506836
0.0034052873961627483,66892.1171875,0.004182495642453432,27.205678939819336
0.003504988271743059,69040.796875,0.0035797974560409784,29.704437255859375
0.003329723607748747,52509.55859375,0.0035653149243444204,39.39410400390625
0.003474222728982568,58979.1171875,0.0034507568925619125,29.745214462280273
0.0033499537967145443,60914.4140625,0.003534822491928935,21.295949935913086
0.0033502066507935524,75341.734375,0.004027596674859524,27.916780471801758
0.003497085301205516,58275.765625,0.004902010317891836,89.91781616210938
0.0034482949413359165,63472.74609375,0.0034759887494146824,31.858694076538086
0.0033783456310629845,76504.8203125,0.0039131538942456245,25.364721298217773
0.003406056435778737,64337.25390625,0.003982815425843,24.953868865966797
0.003405826399102807,70124.109375,0.004538317210972309,23.0277099609375
0.003343199845403433,73421.2421875,0.003516767406836152,23.846487045288086
